ride_id,timestamp,driver_id,product,pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,is_surge,fare_usd
21055,2025-06-10T07:22:58,58,Green,40.85585511513816,-73.80575423334902,40.6423335518943,-73.9045179445738,13.18,False,25.56
21056,2025-02-02T02:27:10,661,Comfort,40.73500610862651,-73.70187304441596,40.918671485242115,-74.05922721296093,2.78,False,7.36
21057,2025-05-24T06:30:23,404,Black,40.6321237115341,-73.73362778960086,40.58264793822363,-73.8760841335528,8.4,False,17.2
21058,2025-04-28T18:41:31,987,Green,40.68892094512756,-73.71986267797836,40.84216138032262,-74.0325493166784,24.26,True,103.4
21059,2025-02-20T22:15:46,381,Black,40.75616908291764,-74.09234066097991,40.7594950438314,-73.84725291687647,23.0,True,117.48
21060,2025-03-19T07:12:39,865,UberX,40.553912152929755,-73.90335660279563,40.62615156336209,-73.70432804453631,1.09,False,4.41
21061,2025-06-18T06:40:34,600,Black,40.90844786885508,-74.1466181521164,40.658526731246525,-73.91317079778055,16.59,False,31.53
21062,2025-06-18T18:16:17,343,Green,40.62613590649233,-73.90884751322953,40.86870715246004,-74.04392240577346,11.12,True,57.28
21063,2025-04-28T02:37:29,528,Comfort,40.5896599539952,-74.01608594098516,40.60994563942607,-73.72991869096431,20.49,False,38.36
21064,2025-05-28T21:18:07,334,UberXL,40.604022371712944,-74.14186842242886,40.82659621127209,-73.96981738181246,9.16,False,18.53
21065,2025-06-25T04:50:43,757,Black,40.70332596937409,-73.83686385674132,40.749231252107265,-74.03400082273885,24.44,False,45.27
21066,2025-03-30T19:30:02,907,UberXL,40.7305955838857,-74.01824224057948,40.86744803976204,-74.02746237701338,7.54,False,15.7
21067,2025-03-27T14:25:52,74,UberXL,40.773597007579404,-73.74224862592698,40.79922935923333,-74.0549595177659,5.96,True,31.23
21068,2025-02-19T00:07:42,21,UberX,40.86251816455555,-73.81932249783688,40.840486870548474,-74.13375182961506,18.41,False,34.72
21069,2025-06-26T02:25:06,801,UberX,40.90951634889361,-74.05372107386742,40.55853767502001,-74.14357986907503,5.4,False,11.95
21070,2025-03-11T20:27:34,579,UberX,40.76331095624318,-74.03066601336619,40.89158527882117,-73.93177632642849,18.2,True,68.42
21071,2025-05-13T23:28:49,252,UberXL,40.89903446633557,-73.8771518815343,40.819863456054485,-74.09170059380848,10.17,False,20.3
21072,2025-01-01T01:29:17,68,Comfort,40.71664630837302,-73.95466835959601,40.72967969974522,-73.97358504422223,1.31,False,4.79
21073,2025-03-01T09:46:21,335,Comfort,40.7153827951382,-73.73363542927932,40.881096800520915,-73.97463204925725,7.85,False,16.24
21074,2025-05-16T06:38:14,85,Green,40.755877213925686,-73.73543081474345,40.6252519053789,-73.7987723906127,13.15,False,25.51
21075,2025-03-23T18:59:32,515,UberXL,40.57014739392218,-73.72615958289563,40.72236811897948,-73.85349466449055,9.13,True,46.07
21076,2025-03-15T23:24:16,410,Black,40.82413932186449,-73.96042604578938,40.87145684472041,-74.00897438042382,5.55,False,12.21
21077,2025-04-15T05:28:25,359,UberXL,40.79840106205376,-73.99550344437218,40.59669895178096,-73.80041889550496,24.31,False,45.04
21078,2025-05-31T19:07:01,743,Black,40.85097901524737,-74.08712957989108,40.775414413201844,-73.79857831775881,4.26,True,29.36
21079,2025-05-12T01:07:18,796,Green,40.89948011706127,-73.96690132569506,40.560723353632284,-73.88533332559034,24.14,True,100.06
21080,2025-01-24T04:18:20,203,UberXL,40.60073253602362,-73.99182310466553,40.70178473575356,-73.79118378536783,2.74,False,7.29
21081,2025-02-18T18:05:03,676,Black,40.67403653488218,-73.80733927358223,40.82608221928057,-74.12099324771452,24.3,True,133.27
21082,2025-05-13T03:04:59,531,Black,40.573267587122224,-73.87280815420861,40.90150080920527,-73.9491193786353,14.05,False,27.09
21083,2025-05-23T12:35:29,244,Black,40.683729400943704,-74.11669455611964,40.87143130946822,-74.06010941187789,12.19,True,43.17
21084,2025-05-12T00:31:57,664,Comfort,40.687175519306514,-73.9129261304014,40.870493825162335,-73.92101129515696,2.92,False,7.61
21085,2025-03-29T16:20:14,849,Green,40.83745496251271,-74.12907406966383,40.575943130054654,-73.82302898384258,15.93,True,75.41
21086,2025-06-27T17:15:16,225,UberX,40.567113637115625,-73.90787328808521,40.682960074547765,-73.7466911034243,1.86,False,5.76
21087,2025-06-09T05:58:23,452,Green,40.66659135443402,-74.09226494929706,40.77111493492788,-73.82554326154518,16.57,False,31.5
21088,2025-04-11T08:27:26,512,UberX,40.59422027259301,-73.90738482358807,40.5960840204756,-74.00432357931253,23.45,False,43.54
21089,2025-05-10T18:00:54,772,Green,40.78086348124162,-74.10539672534854,40.7534403640251,-73.97971795152371,20.02,False,37.53
21090,2025-02-20T22:17:31,822,Comfort,40.7257567622488,-74.13050450719308,40.64071070447295,-73.76791998479833,24.9,False,46.07
21091,2025-04-28T08:45:57,796,Comfort,40.66773273215262,-74.11778846025426,40.61480882064104,-73.92126098126553,5.15,True,21.32
21092,2025-03-22T12:36:00,404,Black,40.553078309017906,-73.96766258669064,40.643156273517256,-73.85954957128558,14.88,False,28.54
21093,2025-05-23T19:47:11,640,UberXL,40.61192116525046,-73.95455625290406,40.61732525613376,-74.00577549199063,13.39,False,25.93
21094,2025-03-26T17:02:45,21,Comfort,40.90720258607436,-73.74522245470219,40.71870321637299,-73.7475914864484,21.07,False,39.37
21095,2025-04-04T17:25:08,525,Green,40.698794859136136,-73.97311053926963,40.80607006085975,-73.91499827325121,8.22,False,16.89
21096,2025-03-28T09:49:25,656,UberXL,40.5873670614481,-73.85869743215434,40.69797635916377,-73.73241531006063,13.05,True,75.13
21097,2025-02-10T06:37:31,428,Comfort,40.85799113811329,-74.1049745786064,40.84043842367225,-73.78264249727211,14.31,False,27.54
21098,2025-02-03T06:26:04,492,UberXL,40.796181054828615,-74.06771376914428,40.595733617968186,-73.80368348632919,22.99,False,42.73
21099,2025-03-08T04:11:59,807,Comfort,40.699257736938726,-73.7013933171103,40.80425112627109,-73.79232772255847,15.88,False,30.29
21100,2025-02-03T00:40:28,5,UberX,40.55559724752224,-73.95421188733097,40.84835935267233,-73.94407772617271,17.53,True,67.34
21101,2025-01-22T03:11:02,83,UberXL,40.668939598087995,-74.09437573746257,40.57411697643344,-73.93585753288573,5.61,True,22.63
21102,2025-05-30T22:25:29,497,UberXL,40.72661493592909,-73.77328444101573,40.60929004288205,-73.94245212599128,6.27,False,13.47
21103,2025-01-31T12:13:58,38,Black,40.62032027002049,-73.71532197655912,40.62338945180783,-74.14879773907006,10.52,False,20.91
21104,2025-04-29T23:55:36,12,Comfort,40.84639326563683,-73.71526370393838,40.83162685653128,-74.10546609395072,18.31,True,81.67
21105,2025-04-03T22:03:09,966,Green,40.746279100647996,-73.8579946456051,40.568896829461785,-73.70266851297711,3.87,False,9.27
21106,2025-03-03T00:40:00,983,UberX,40.6623013087792,-74.02759226440617,40.76954166907976,-74.05938849267186,5.87,True,30.0
21107,2025-04-25T12:04:12,64,Black,40.68419244025127,-73.85811774703136,40.8534333768114,-73.90637930096065,20.0,False,37.5
21108,2025-01-07T21:02:33,616,Green,40.61881393312322,-73.96798350511213,40.72665696679937,-73.76372341885231,6.06,False,13.1
21109,2025-02-19T11:47:39,557,Comfort,40.77073236721115,-73.88079405024526,40.70298788478599,-74.05719285267776,3.27,False,8.22
21110,2025-01-06T19:57:08,886,Black,40.80676960788732,-74.11250079437166,40.72187032936645,-74.06154498534121,2.9,True,17.56
21111,2025-01-05T13:09:43,610,UberX,40.715682335364264,-74.14363135611394,40.895291488786086,-73.75545713601295,13.37,False,25.9
21112,2025-04-28T19:42:50,903,Green,40.81827942222583,-73.99130083213159,40.684332177201476,-73.99575759042355,24.01,False,44.52
21113,2025-04-05T02:53:39,662,UberX,40.73824019585434,-74.12397360616065,40.74180410880777,-74.11854183799153,23.59,False,43.78
21114,2025-01-18T11:50:57,643,Green,40.56385840122835,-74.1233735484134,40.884115081098784,-74.03608565215416,23.86,False,44.25
21115,2025-05-25T11:35:17,541,UberX,40.880141763849274,-73.92475270084871,40.801522105112745,-74.0939958435735,13.74,False,26.55
21116,2025-04-13T00:05:39,261,Comfort,40.72478071532815,-73.97286664254932,40.8639553733544,-73.88276193797095,18.22,False,34.38
21117,2025-01-03T12:39:12,220,Green,40.71720685747228,-73.71766682757418,40.70651596042169,-74.03941496680898,19.35,False,36.36
21118,2025-04-23T17:57:10,71,Comfort,40.61372637376839,-73.83892982890441,40.85698855442742,-74.09098171390985,18.42,False,34.73
21119,2025-06-26T04:28:01,482,Black,40.880662478644304,-73.9248387644817,40.874630163999335,-73.73343992018522,21.8,False,40.65
21120,2025-02-06T18:04:21,282,Black,40.82018979256879,-73.80557970636448,40.79793989097519,-74.05332971151974,4.22,False,9.88
21121,2025-05-06T02:30:37,26,Green,40.90543457912545,-73.9907202116791,40.62450883293071,-73.73140483117217,13.46,False,26.05
21122,2025-03-03T20:50:42,560,Comfort,40.65301015570927,-73.93475002040522,40.80234215571749,-73.94811738758642,3.67,False,8.92
21123,2025-01-25T22:43:08,843,Green,40.707657705134395,-74.12562929910882,40.621683781499016,-73.82254720270977,9.26,False,18.7
21124,2025-05-22T16:45:38,828,Comfort,40.63801825787836,-73.87468920710576,40.61159940925651,-73.9989244399915,19.77,True,94.5
21125,2025-04-30T01:28:32,575,Green,40.644279302582866,-73.76956232277797,40.869640416252885,-73.94450132917405,9.31,False,18.79
21126,2025-06-15T13:34:51,851,UberX,40.847454360116615,-74.01203789295876,40.91110653097221,-74.13356980648086,12.96,False,25.18
21127,2025-02-05T18:48:24,455,Black,40.630380584920374,-73.9466567366311,40.76786137290237,-73.94753368231204,14.67,False,28.17
21128,2025-04-18T06:03:57,189,UberXL,40.608324553816026,-74.0115390125586,40.703490975174034,-74.13388316368324,1.2,False,4.6
21129,2025-02-20T07:49:05,982,UberXL,40.6305734117315,-73.70653182706532,40.712975836862185,-73.78128629714514,9.8,False,19.65
21130,2025-03-29T18:03:29,88,Black,40.64187185834794,-73.84656393761293,40.90242744843746,-74.07248999960345,21.28,True,92.92
21131,2025-05-29T00:32:20,858,Green,40.81239369999038,-74.00692468368752,40.68850321384125,-74.05912361408394,22.41,False,41.72
21132,2025-06-19T05:42:27,438,UberXL,40.84354239489075,-73.94348688598568,40.89739619023782,-73.84389333482629,17.36,False,32.88
21133,2025-04-04T18:21:30,907,UberX,40.78873046167572,-74.01593775165715,40.78991174136319,-74.12517747472161,7.77,True,41.95
21134,2025-02-24T10:41:57,585,UberX,40.846521247863066,-74.14115808586855,40.601042724566646,-74.12051276939019,18.26,False,34.45
21135,2025-05-21T23:05:34,738,Comfort,40.868167101826046,-73.89926883546738,40.749366235352575,-73.8335177421381,11.42,False,22.48
21136,2025-04-10T14:39:48,998,Black,40.7742777476425,-73.78757174789814,40.55696611000709,-74.1245429588211,11.13,False,21.98
21137,2025-04-30T05:50:29,11,Green,40.588982720224415,-73.8900645386665,40.59966388085689,-74.04695873287554,18.94,False,35.65
21138,2025-04-21T02:32:27,970,UberXL,40.79422318945552,-74.12144588557045,40.671567993755644,-73.98766214066453,9.19,False,18.58
21139,2025-01-15T04:19:31,894,UberXL,40.66660041582209,-73.96179637040257,40.59875914260128,-74.00700483913859,17.16,False,32.53
21140,2025-05-14T05:03:00,924,UberX,40.787863722689536,-73.8153555986614,40.579515577739386,-74.05624918434808,6.07,False,13.12
21141,2025-02-11T01:16:36,896,Black,40.828092333973416,-73.75341166442911,40.57068973920869,-74.03306125981285,12.29,False,24.01
21142,2025-01-28T17:32:45,850,UberX,40.849897794160974,-74.09163474193855,40.60440024554649,-74.08872918729452,1.02,False,4.29
21143,2025-03-03T12:13:09,210,Green,40.795960970231725,-74.00318375513298,40.67518601458304,-73.99875434153448,21.48,False,40.09
21144,2025-02-17T09:53:05,288,Green,40.61800137866733,-73.82803419915773,40.851984861710136,-73.93648408851976,13.25,True,53.28
21145,2025-05-02T16:50:37,670,UberXL,40.83237621650129,-74.05450448608386,40.77846827895463,-73.94611505023099,19.2,True,74.06
21146,2025-06-15T23:05:02,153,UberX,40.913338977856874,-73.78931968852869,40.78756247903476,-73.73054025295178,10.25,True,35.56
21147,2025-02-05T19:03:38,357,Comfort,40.852855723774894,-74.14105791353693,40.72422652551504,-73.99407874773533,8.79,False,17.88
21148,2025-02-07T21:17:05,373,Black,40.81106365317739,-74.12293326258265,40.563358134569526,-73.8951148537877,8.34,False,17.09
21149,2025-06-28T00:29:44,562,Green,40.86579065790797,-73.83004988314235,40.6684199023819,-74.12029731646864,10.54,False,20.95
21150,2025-03-17T11:36:48,628,Comfort,40.729252846459126,-73.88111071015278,40.65723859912694,-73.82060295770161,6.55,False,13.96
21151,2025-01-06T22:21:27,988,Comfort,40.622964655571636,-74.01253675608918,40.67831693059775,-73.81324592284815,5.76,True,31.59
21152,2025-04-14T11:09:04,972,Green,40.634282820185035,-73.95931767701573,40.81478393425648,-73.96203933491427,1.68,True,11.42
21153,2025-02-18T11:35:55,754,Green,40.77279678488902,-74.14804738844705,40.71444596907823,-74.11054351702747,21.46,False,40.05
21154,2025-02-20T13:24:35,564,UberXL,40.8428935866747,-74.03933548563178,40.917508240175714,-73.98764685366989,6.88,False,14.54
21155,2025-05-16T11:57:45,79,Comfort,40.7940965960487,-73.83315004437243,40.611578611833146,-73.79042634120918,11.5,False,22.62
21156,2025-05-10T06:02:03,845,Comfort,40.61432427249799,-74.10447749885353,40.717341367780776,-73.90226385792518,11.57,False,22.75
21157,2025-03-11T21:29:51,793,Green,40.623418686785044,-74.10730750941453,40.85828716713076,-73.72033178961067,9.13,True,40.27
21158,2025-02-07T12:19:45,897,Comfort,40.572629825088185,-73.84705325729323,40.67358503797468,-74.10069042586063,22.2,False,41.35
21159,2025-03-23T18:53:25,552,Green,40.90468319299707,-73.82932024980728,40.7113991753253,-74.14558628447169,8.05,False,16.59
21160,2025-03-24T08:09:52,733,Black,40.7989629549717,-74.09445882594109,40.77366779088758,-74.02937678996214,20.53,True,62.01
21161,2025-05-31T09:05:50,71,Green,40.836244161378275,-73.99873533211874,40.80163317171818,-73.73676599082444,4.92,False,11.11
21162,2025-01-07T18:03:13,454,Black,40.89405240350514,-73.72654081496519,40.617384702871156,-74.02255105672518,18.64,True,60.94
21163,2025-04-16T08:55:21,509,Comfort,40.715420965003425,-73.94141672691102,40.763055215040595,-73.71590400031023,13.76,False,26.58
21164,2025-03-05T17:40:01,211,UberXL,40.607970503008026,-73.9392851958264,40.56446951281861,-73.8858562417697,15.68,True,68.71
21165,2025-05-23T16:48:55,51,Comfort,40.8914710530346,-73.96689502043316,40.593867714394115,-73.88725470277191,22.15,False,41.26
21166,2025-06-22T08:24:08,418,UberXL,40.846971739955436,-73.71509246683185,40.82171435235802,-73.90059116482762,5.44,False,12.02
21167,2025-02-02T07:44:01,588,UberXL,40.754935146008236,-73.7962521968012,40.67197380307757,-73.81770808570023,19.05,False,35.84
21168,2025-05-12T05:46:45,609,Comfort,40.70033581216041,-73.93903349952355,40.796410989156854,-73.94676811220576,3.39,False,8.43
21169,2025-05-02T04:49:26,902,Black,40.55970644374768,-74.12726379584454,40.55120845274874,-73.79445297125567,6.12,True,35.32
21170,2025-01-26T17:17:03,106,Black,40.673366392396865,-73.72843890162123,40.63903736962355,-73.71726684324922,2.97,False,7.7
21171,2025-06-06T15:05:04,218,Comfort,40.60290410290745,-74.05768094171053,40.616899866766246,-73.72216639863434,10.8,False,21.4
21172,2025-02-17T03:31:11,182,UberX,40.77309795599964,-73.78234447836324,40.71549694170415,-73.77989020654645,10.05,False,20.09
21173,2025-04-30T22:42:30,215,Black,40.55530905074098,-74.06027979785382,40.83237343954636,-74.14776832834993,20.96,False,39.18
21174,2025-05-07T01:27:40,73,Green,40.89974536618541,-73.95844636456076,40.871065308406784,-74.02975115673593,23.92,False,44.36
21175,2025-05-30T01:30:15,324,UberXL,40.73085378112336,-73.8687846162524,40.57799664083388,-73.91180890626369,4.8,True,31.48
21176,2025-05-29T23:21:57,157,Comfort,40.74820217903747,-73.75639721046753,40.729404608006966,-74.043213227196,16.5,False,31.38
21177,2025-04-27T17:40:47,46,Green,40.71300555477314,-74.03152772992597,40.57592246791008,-74.06409958371754,12.32,True,41.91
21178,2025-02-18T00:20:10,175,Black,40.74628694661673,-73.74786673446587,40.86918234203163,-73.71351181382886,23.89,False,44.31
21179,2025-03-11T03:55:44,609,UberXL,40.650100314917665,-74.00442869421254,40.78421513086462,-73.92645897807246,17.4,False,32.95
21180,2025-02-23T21:27:38,942,Black,40.59526926406327,-73.88199941815755,40.67310973113506,-74.01199961727743,14.59,True,75.86
21181,2025-05-12T13:19:22,381,Black,40.86525172436728,-74.08397984977584,40.863286349849055,-74.07095054202698,24.86,False,46.0
21182,2025-04-19T00:14:00,351,UberXL,40.912173921480814,-73.76901041450476,40.80297401380018,-73.77822104869,18.88,False,35.54
21183,2025-04-24T21:29:02,988,Black,40.66953977348234,-73.87938572677251,40.788542010418034,-74.10760270734384,24.4,True,97.72
21184,2025-04-20T12:26:31,86,UberX,40.60001804523554,-74.02373563247107,40.559095771233295,-73.75863143383143,9.93,False,19.88
21185,2025-05-05T03:46:42,664,Green,40.825926689783586,-73.78432536001058,40.85664203890399,-73.86761411144954,1.87,True,11.8
21186,2025-01-25T15:09:01,285,UberX,40.918428414199596,-73.81711354045578,40.63763735252385,-73.9352387743411,10.09,False,20.16
21187,2025-04-09T13:39:28,618,Comfort,40.57316499291671,-73.87316446350144,40.90336964388041,-73.75763075609939,10.31,True,56.3
21188,2025-02-12T04:55:59,410,Black,40.823441511296444,-73.71919544552075,40.788581253412815,-73.86487749902875,10.0,False,20.0
21189,2025-01-06T10:28:23,856,Black,40.87989729267518,-73.86966788970568,40.57708102464905,-74.13809316699961,6.05,False,13.09
21190,2025-01-28T10:28:19,58,Black,40.72793693319439,-74.0059869369542,40.84295818761212,-73.90808860686721,4.29,False,10.01
21191,2025-01-15T23:49:41,571,Black,40.80692954432078,-73.7738220909127,40.60406520006019,-73.90224411131501,11.43,False,22.5
21192,2025-04-11T11:18:30,572,Green,40.77296116725168,-74.10453200525573,40.59752525756703,-74.10530309559157,23.28,True,77.3
21193,2025-05-22T12:37:33,266,UberXL,40.79439367625581,-74.14591327989794,40.782842836231126,-73.71603243499422,2.01,False,6.02
21194,2025-05-08T03:22:02,429,Green,40.65662827828166,-73.994869410549,40.8082852042741,-73.97164809269125,17.97,True,78.17
21195,2025-05-15T01:53:41,169,Black,40.776852708386976,-73.76648886422154,40.69215778262253,-73.77621890772333,1.04,True,9.91
21196,2025-01-08T16:56:12,661,Black,40.72939005061043,-74.0356790288404,40.69867305817075,-73.94079129988367,7.92,False,16.36
21197,2025-01-21T22:58:33,96,Green,40.69106437689173,-73.94889494705367,40.71799592224717,-74.0374439160106,24.65,False,45.64
21198,2025-06-18T19:02:42,533,Comfort,40.572311804034825,-74.01059109911624,40.66729533769336,-73.799915526455,10.21,True,54.84
21199,2025-02-14T17:49:58,42,UberX,40.82249125432517,-73.73594220235135,40.709661921610085,-74.06668210832088,18.68,False,35.19
21200,2025-01-21T05:38:38,543,Green,40.7149184069332,-73.77322483725435,40.59463295083897,-74.1375375292693,23.6,True,127.8
21201,2025-06-22T09:46:43,970,UberX,40.839511534833925,-74.01323005499958,40.7678108698196,-73.90471401674516,9.97,False,19.95
21202,2025-05-10T13:21:03,819,Comfort,40.624073555643996,-73.8090393409147,40.7734287180376,-73.97919949156577,10.83,False,21.45
21203,2025-01-21T11:22:43,675,Black,40.85036193137972,-73.73182728767983,40.881543090721266,-73.77916362051857,5.63,False,12.35
21204,2025-02-09T23:49:16,519,UberX,40.66699667614042,-74.1088704200583,40.5815100466905,-73.78459289269357,13.88,True,71.56
21205,2025-03-25T20:00:17,138,UberXL,40.69775348552081,-73.83682841406707,40.735697079834516,-73.99489532095028,22.42,False,41.73
21206,2025-02-12T03:04:35,394,UberX,40.831626194305414,-74.02245543237893,40.59649463634921,-73.86802549841211,15.65,False,29.89
21207,2025-01-26T21:10:32,957,UberXL,40.625743061248464,-74.03239235821263,40.89401110284087,-73.87439759373628,16.54,False,31.45
21208,2025-03-28T21:33:06,71,Black,40.73979689460729,-73.8920459740379,40.66355462923305,-73.76972142881951,6.86,False,14.51
21209,2025-02-28T02:38:20,689,Black,40.56848318198803,-73.73154836088294,40.79303633313299,-73.97190036132965,19.34,False,36.34
21210,2025-06-09T16:21:04,691,Green,40.76291271015381,-74.01465229315149,40.749935814699455,-73.76375451665439,20.97,False,39.2
21211,2025-05-14T01:22:28,614,Black,40.79400935957586,-74.11051933219238,40.695453610664714,-74.0263499642661,17.41,False,32.97
21212,2025-04-07T23:22:57,946,Black,40.613291718697596,-73.91242359706789,40.87426554645658,-73.77138770039014,12.71,False,24.74
21213,2025-05-18T21:27:58,787,Black,40.73790069264065,-73.8210826018134,40.89315670087389,-73.98435498524199,23.47,False,43.57
21214,2025-02-26T16:26:39,972,UberX,40.6721244021294,-73.87064339422078,40.66961884998952,-73.82506392382831,4.57,False,10.5
21215,2025-03-17T19:35:34,397,Black,40.656294531509864,-73.74098484382833,40.887461811107926,-73.71370987171792,5.01,False,11.27
21216,2025-05-20T01:38:33,128,Green,40.720808173018106,-73.90940491500616,40.84802529237584,-74.10218278632455,9.15,False,18.51
21217,2025-01-09T23:08:36,978,UberXL,40.777414874425624,-73.7480909197013,40.86797018888141,-73.76661612615642,14.58,False,28.02
21218,2025-03-13T11:53:25,569,UberXL,40.78605578146115,-73.75210366998091,40.735201509848224,-74.09880903440593,12.36,False,24.13
21219,2025-02-19T13:35:46,733,Black,40.6281283133756,-73.92920487519956,40.728253287959205,-73.91360067491532,13.64,False,26.37
21220,2025-06-14T12:56:43,169,UberXL,40.84326613028402,-74.04713932976479,40.60739626887203,-74.12733518297418,18.75,True,57.55
21221,2025-05-19T22:54:48,117,UberX,40.56646030099297,-74.02406519067041,40.65828981933738,-73.80524622143298,3.7,True,15.54
21222,2025-06-10T14:26:28,79,UberX,40.66456468447738,-73.92663197626719,40.70700105918847,-73.72833055221564,1.74,False,5.54
21223,2025-06-18T04:00:02,271,UberXL,40.66459021952162,-73.93186741132125,40.619700748541625,-73.95819735852619,21.76,False,40.58
21224,2025-04-27T01:47:10,634,UberXL,40.84088881574109,-73.96359876601564,40.7645423632457,-74.03237284514466,19.05,False,35.84
21225,2025-02-17T00:50:31,723,Comfort,40.563866393106665,-73.75224586869177,40.64855693161643,-73.79929230449223,15.61,False,29.82
21226,2025-04-05T21:07:50,296,Green,40.66391138771099,-74.04065286842675,40.56711833045084,-73.85857724412355,2.09,False,6.16
21227,2025-01-28T17:41:02,7,Black,40.58696104516788,-73.77689274830094,40.76741528713016,-73.70817587521765,2.36,False,6.63
21228,2025-01-20T07:17:09,371,Black,40.565927204216116,-73.76105220735744,40.65469086896924,-73.74959113197633,7.33,False,15.33
21229,2025-01-04T21:42:20,33,UberX,40.79965540187148,-73.83738800663836,40.71962899075094,-73.99404751571494,15.26,False,29.2
21230,2025-05-29T06:59:09,812,Comfort,40.88647215869215,-74.04486990880216,40.8337802999082,-73.84274471831174,19.28,True,70.86
21231,2025-02-13T23:21:32,893,UberX,40.6293824450903,-74.13738153624594,40.83226298374768,-73.74163771422333,1.18,False,4.56
21232,2025-06-26T19:25:27,26,Green,40.742588201703775,-73.9369593001967,40.729175093394964,-73.70831600893966,12.14,False,23.75
21233,2025-01-22T15:47:38,769,Green,40.584423973188954,-73.81310613883669,40.65324027854736,-73.96127015543011,15.41,False,29.47
21234,2025-05-27T22:15:43,202,Black,40.67043024564374,-73.7710393859844,40.57874966244154,-74.05455980063705,15.66,False,29.91
21235,2025-05-10T02:07:41,967,UberX,40.74939740910721,-73.73477333911495,40.90870067981112,-73.72397571084313,24.38,True,123.79
21236,2025-03-06T22:47:45,303,UberX,40.583106922205154,-73.73774668984174,40.75492615200673,-73.87353462768654,21.55,False,40.21
21237,2025-04-06T16:21:38,105,UberX,40.70003741122011,-74.04252991562392,40.914517569816624,-73.78081646453589,1.12,False,4.46
21238,2025-02-13T04:31:38,522,UberXL,40.83936161674551,-73.91438367468622,40.74901181268079,-74.0041804139592,8.32,False,17.06
21239,2025-01-22T04:43:07,687,Black,40.85100786390463,-73.74291297442797,40.5535088109723,-73.70491384334487,18.85,False,35.49
21240,2025-02-02T14:34:50,209,UberXL,40.55685456420947,-73.78572374100708,40.82232578232737,-74.01657816312184,24.97,False,46.2
21241,2025-05-29T15:24:06,615,Black,40.555569470419464,-74.11175729739207,40.78920119549197,-73.85448805539346,1.53,False,5.18
21242,2025-04-09T03:07:10,868,Black,40.77473648047959,-73.99585671042618,40.71202870459786,-73.73368434420661,16.49,True,84.18
21243,2025-05-03T19:36:39,984,UberXL,40.84616132757138,-73.79823835146449,40.67143475339157,-74.01868355328226,3.99,True,21.48
21244,2025-02-08T12:22:41,238,UberX,40.58609908085854,-73.73519987159027,40.60787926648649,-73.73566282759633,5.51,True,20.15
21245,2025-02-18T08:27:15,169,UberX,40.910127147640765,-73.7404826183711,40.87331267983047,-73.90858019439851,23.8,False,44.15
21246,2025-01-23T01:14:29,680,UberXL,40.58902550188459,-74.0733809581908,40.87230329867884,-74.06631265138161,19.81,True,76.3
21247,2025-04-24T03:22:18,687,Green,40.602415013830736,-74.00834412892556,40.635382417042884,-73.99868796327249,12.65,False,24.64
21248,2025-04-16T06:08:37,166,Comfort,40.67433460861285,-73.74747532507766,40.86271623370243,-74.14201625197803,14.18,False,27.31
21249,2025-06-10T14:38:51,924,Green,40.55137590670661,-74.00100593264177,40.83987291434736,-73.76784366614882,1.32,False,4.81
21250,2025-04-07T16:33:44,413,UberXL,40.78637631385813,-74.11065856471266,40.83894086128821,-74.07153263153656,15.69,False,29.96
21251,2025-06-23T15:06:35,223,UberX,40.59289655167324,-73.75573985761562,40.82392875473241,-73.81638742571866,13.14,False,25.5
21252,2025-02-05T05:20:14,970,Comfort,40.87606917639366,-74.05039953369793,40.61617836638146,-73.77757789043012,8.86,False,18.0
21253,2025-04-22T04:00:36,566,Black,40.81486982496313,-73.70608354838767,40.714060725846146,-74.08564466832289,4.7,False,10.72
21254,2025-03-08T06:59:58,926,UberX,40.87911724422012,-73.98347687776837,40.879681874970494,-74.14650682266215,21.62,False,40.34
21255,2025-06-20T13:32:39,731,Black,40.82772964662399,-73.77579500779535,40.5853398256936,-73.78209651754408,24.4,False,45.2
21256,2025-01-13T09:37:59,228,Black,40.90448926955283,-73.79639526182525,40.78455046606346,-74.07859046740717,23.9,False,44.32
21257,2025-01-26T09:15:05,897,Black,40.70778286456743,-73.85188892677175,40.76963396628406,-73.82347228323378,18.41,True,84.09
21258,2025-04-17T01:49:05,815,Comfort,40.69056301080119,-73.801511193396,40.744161757996984,-73.83694482145737,15.07,False,28.87
21259,2025-04-23T08:55:41,856,UberXL,40.91358769568381,-73.94643579755349,40.57394084988881,-74.12170604577653,3.14,False,8.0
21260,2025-03-12T15:27:18,618,UberXL,40.77753194601162,-73.88680487620674,40.646570504651876,-74.04818262538569,8.1,True,49.33
21261,2025-01-13T13:22:48,965,UberXL,40.80943433350699,-73.97199419556,40.61270818420282,-73.82063344584573,24.63,False,45.6
21262,2025-01-31T23:59:16,123,Black,40.82351918383946,-73.70589740532182,40.788999794079494,-73.8738950063486,14.3,False,27.53
21263,2025-04-26T06:17:02,650,UberX,40.66158226047826,-73.76002013623999,40.77817909762455,-73.9283995860729,13.36,True,63.23
21264,2025-06-18T19:59:19,130,Black,40.739521031485395,-73.94400861967601,40.7225477496846,-73.80876342915883,20.53,True,67.23
21265,2025-02-17T03:47:35,470,Green,40.8933033861569,-73.84777548691662,40.61904901432229,-73.74580099124506,22.44,False,41.77
